Driver,Effect,Software_Addressable,Proposed_Product,Rank,TAM_USD,Penetration,Margin,Potential_Revenue_USD,Potential_Profit_USD,Derivative_Coefficient
Industrial Production,0.33096554955435464,True,SupplyChain Hyper Simulator,240,1166224883.3664463,0.04033828405591821,0.3000443245345109,47043510.61831579,14115138.367204653,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Platform,241,1166224883.3664463,0.029541924413260385,0.25193216830416376,34452527.353274964,8679699.919669073,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Dashboard,242,1166224883.3664463,0.0375544346492391,0.28946487018362627,43796916.16870169,12677668.653216397,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Marketplace,243,1166224883.3664463,0.029440997409113996,0.2495476828663138,34334823.76963582,8568175.713335851,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open SaaS,244,1166224883.3664463,0.04082135039558441,0.29711162343141045,47606874.60395127,14144555.800075546,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Coach,245,1166224883.3664463,0.024051524140393243,0.266156281951309,28049485.935415376,7465546.887215692,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Assistant,246,1166224883.3664463,0.0467811823613177,0.2054458514156713,54557378.94307219,11208587.167966884,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open App,247,1166224883.3664463,0.045654918394526414,0.22447672355962156,53243901.87976119,11952016.643498767,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Service,248,1166224883.3664463,0.03521745897385148,0.26365046433845174,41071476.98424254,10828513.97796158,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Studio,249,1166224883.3664463,0.020303880120243766,0.3373095405634448,23678890.225117594,7987115.58288666,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Hub,250,1166224883.3664463,0.03364775682002917,0.3431402415140923,39240851.27298106,13465115.183029298,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Exchange,251,1166224883.3664463,0.028602317029376538,0.3299413660123959,33356733.841594774,11005766.329407694,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Network,252,1166224883.3664463,0.04767168721986892,0.2835248624556171,55595907.86787333,15762822.131333947,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Analytics,253,1166224883.3664463,0.026080333636031523,0.302787114815858,30415534.05283887,9209431.801442562,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Engine,254,1166224883.3664463,0.03646934199588381,0.3416794498778939,42531454.11560064,14532123.844725313,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open API,255,1166224883.3664463,0.033178161854314756,0.2402770471459733,38693197.9388613,9297087.345384255,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Toolkit,256,1166224883.3664463,0.024148610044823215,0.30479503530300195,28162709.932985745,8583854.168252595,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open OS,257,1166224883.3664463,0.04922328856941746,0.20425156558570978,57405423.9707818,11725147.719143616,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open System,258,1166224883.3664463,0.0422133606433438,0.33903955438395,49230271.59278936,16691009.343020137,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Portal,259,1166224883.3664463,0.02224344602682048,0.21652550676591997,25940860.248296555,5616857.91120632,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Bot,260,1166224883.3664463,0.04075871295349126,0.2971945063843683,47533825.26035181,14126791.734811071,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Planner,261,1166224883.3664463,0.02206482245948737,0.32516341282267347,25732544.999317,8367282.152590936,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Tracker,262,1166224883.3664463,0.03570271543534677,0.3360796060004919,41637395.144452706,13993479.355034461,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Optimizer,263,1166224883.3664463,0.04633972642978113,0.32187616535752483,54042542.050804526,17395006.201485746,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Open Simulator,264,1166224883.3664463,0.03547696688733264,0.23775659626241485,41374121.57037478,9836970.317919666,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Platform,265,1166224883.3664463,0.03517926511733398,0.21512170667026703,41026934.35838011,8825784.138623746,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Dashboard,266,1166224883.3664463,0.03976538445420279,0.22009658288435116,46375380.84712454,10207062.854412498,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Marketplace,267,1166224883.3664463,0.03533518887502169,0.20815729612502268,41208776.52450352,8577907.497960962,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice SaaS,268,1166224883.3664463,0.028985374708239378,0.23481206910046817,33803465.23844921,7937461.615406009,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Coach,269,1166224883.3664463,0.038600946281350114,0.31801800680337633,45017384.074802,14316338.754970586,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Assistant,270,1166224883.3664463,0.021719088636215786,0.3275425527733076,25329341.611596264,8296437.211529406,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice App,271,1166224883.3664463,0.04582303084863813,0.2513403611432034,53439958.80695008,13431618.546016745,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Service,272,1166224883.3664463,0.03977012197910966,0.26039195475551746,46380905.8665565,12077214.741924295,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Studio,273,1166224883.3664463,0.024625726465688946,0.27929936278446654,28719134.9752621,8021236.098311791,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Hub,274,1166224883.3664463,0.0225907902350479,0.3317708233093982,26345941.707024593,8740814.77100096,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Exchange,275,1166224883.3664463,0.04772869278228825,0.32324197055171056,55662389.17325706,17992420.361979812,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Network,276,1166224883.3664463,0.03687584362267936,0.2836397886688182,43005526.42789855,12198078.427600421,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Analytics,277,1166224883.3664463,0.049538221298027894,0.23718525347467745,57772706.35547379,13702834.00084116,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Engine,278,1166224883.3664463,0.022278450977156226,0.2842911385401767,25981683.89241911,7386362.494966798,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice API,279,1166224883.3664463,0.0298635679343031,0.24835081592120664,34827636.031088576,8649471.824927663,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Toolkit,280,1166224883.3664463,0.020212560625098443,0.28943591143218994,23572391.157542657,6822696.519319454,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice OS,281,1166224883.3664463,0.02792101106826842,0.22817878222890214,32562177.876564596,7429998.094595408,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice System,282,1166224883.3664463,0.021212957941790112,0.2546542364713417,24739079.401521504,6299911.375998356,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Portal,283,1166224883.3664463,0.046369066171593726,0.25050062113960586,54076758.78777792,13546261.66555501,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Bot,284,1166224883.3664463,0.04037222630358781,0.3134820445102861,47083094.91214547,14759704.854931213,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Planner,285,1166224883.3664463,0.02984302427570599,0.32324611025180616,34803677.505237244,11250153.376026224,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Tracker,286,1166224883.3664463,0.04075638979000847,0.28388633430514276,47531115.92929005,13493434.26659893,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Optimizer,287,1166224883.3664463,0.02002977392151887,0.20526361488842124,23359220.75547963,4794798.093246387,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Voice Simulator,288,1166224883.3664463,0.049725975323181903,0.3173425885255339,57991669.7715606,18403226.598224998,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Platform,289,1166224883.3664463,0.04812695776318841,0.3353454807377041,56126855.704156294,18821887.40840604,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Dashboard,290,1166224883.3664463,0.020613289494282525,0.3187770934686611,24039731.13626843,7663315.619387724,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Marketplace,291,1166224883.3664463,0.03353437232033464,0.3184337306000984,39108619.44804925,12453503.589461882,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR SaaS,292,1166224883.3664463,0.020201473524901554,0.24322989518008464,23559461.105408665,5730365.255167831,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Coach,293,1166224883.3664463,0.042539713273739066,0.3189531182902385,49610872.15110841,15823542.373694377,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Assistant,294,1166224883.3664463,0.03859143803643872,0.24518842841693958,45006295.32298918,11035022.819112375,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR App,295,1166224883.3664463,0.029310877738635888,0.3450145945463049,34183074.9721088,11793659.75184806,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Service,296,1166224883.3664463,0.03317636537702613,0.26706883253657554,38691102.84234491,10333187.665657634,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Studio,297,1166224883.3664463,0.03656998250722099,0.2614253505296583,42648823.584196776,11149483.6551762,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Hub,298,1166224883.3664463,0.03658014693792243,0.2648503134151337,42660677.59620605,11298693.831857145,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Exchange,299,1166224883.3664463,0.044801447588065604,0.3363576529697426,52248562.98803976,17574204.017698817,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Network,300,1166224883.3664463,0.04796330779446085,0.284644430874408,55936003.03846406,15921871.750272758,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Analytics,301,1166224883.3664463,0.03326445672393486,0.3057860088187757,38793837.16311913,11862612.632875696,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Engine,302,1166224883.3664463,0.04514970773887719,0.28444733630995656,52654712.64180119,14977492.755126545,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR API,303,1166224883.3664463,0.04099943065466784,0.3124594026081872,47814556.2333307,14940107.676642084,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Toolkit,304,1166224883.3664463,0.0402918133015186,0.31192003335939644,46989315.26818615,14656908.78598782,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR OS,305,1166224883.3664463,0.02625935997667995,0.2747561820532696,30624319.026081104,8414220.973587349,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR System,306,1166224883.3664463,0.03764805663815261,0.20037168962855348,43906100.46180289,8797539.534532458,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Portal,307,1166224883.3664463,0.04567887526441046,0.2915036762667368,53271840.977547534,15528937.486452099,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Bot,308,1166224883.3664463,0.023874089950946097,0.32245356088637406,27842557.76852216,8977931.896644548,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Planner,309,1166224883.3664463,0.04151170899321634,0.3137449315195456,48411987.97895558,15189015.853182483,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Tracker,310,1166224883.3664463,0.031761273855855685,0.3281303760042488,37040787.898115054,12154207.660502123,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Optimizer,311,1166224883.3664463,0.03242082746397087,0.2855763729418387,37809975.7278131,10797635.729367822,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain XR Simulator,312,1166224883.3664463,0.02001926911099621,0.29673096720167935,23346969.784053057,6927768.925250446,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Platform,313,1166224883.3664463,0.0415452737638381,0.28506640482331885,48451132.04965916,13811790.023016218,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Dashboard,314,1166224883.3664463,0.03489676451130848,0.32149047105675627,40697475.12206707,13083850.447813962,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Marketplace,315,1166224883.3664463,0.04044118151495725,0.24171110595800346,47163512.1954823,11399944.69363381,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro SaaS,316,1166224883.3664463,0.04877220014239958,0.30609007912930114,56879353.42259493,17410205.789945565,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Coach,317,1166224883.3664463,0.04963816786737274,0.3456891974403302,57889266.531650856,20011694.087735754,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Assistant,318,1166224883.3664463,0.047567291684302695,0.3133057311837961,55474159.19658364,17380372.008891948,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro App,319,1166224883.3664463,0.03828288105490902,0.22582559955243864,44646448.49319281,10082310.998862335,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Service,320,1166224883.3664463,0.03630054252271273,0.3148064783591491,42334595.96968938,13327205.069975339,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Studio,321,1166224883.3664463,0.035625714761167035,0.3302358692608487,41547595.04218831,13720506.164454784,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Hub,322,1166224883.3664463,0.023289676975750948,0.2571410522072951,27161000.814687356,6984208.328491907,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Exchange,323,1166224883.3664463,0.03517893255780972,0.26484879438036624,41026546.51918772,10865831.38319688,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Network,324,1166224883.3664463,0.02325759643464659,0.22302924410669459,27123587.6893796,6049353.259823979,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Analytics,325,1166224883.3664463,0.04512851878566461,0.27265763888021766,52630001.55731219,14349971.95887892,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Engine,326,1166224883.3664463,0.02146167280258183,0.2024736888466475,25029136.861039825,5067741.668902333,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro API,327,1166224883.3664463,0.03420426205982979,0.22465680888866657,39889861.531360365,8961528.998646198,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Toolkit,328,1166224883.3664463,0.041153778379976656,0.3192985193791627,47994560.39127685,15324592.071188506,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro OS,329,1166224883.3664463,0.02684890125371317,0.28882654173226713,31311856.733128875,9043695.295445817,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro System,330,1166224883.3664463,0.02463333930456158,0.24553739773915806,28728013.257388428,7053801.617435188,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Portal,331,1166224883.3664463,0.046663864825443,0.28161471372234664,54420560.31347988,15325630.513290334,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Bot,332,1166224883.3664463,0.046576660854326005,0.23378717062692606,54318860.87243487,12699052.795044187,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Planner,333,1166224883.3664463,0.02990073029745998,0.2706428207685226,34870975.70372683,9437579.227407245,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Tracker,334,1166224883.3664463,0.03440240225583629,0.34964719507755504,40120937.55833824,14028173.281154696,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Optimizer,335,1166224883.3664463,0.023433359569133904,0.3277947553402386,27328567.030397184,8958160.943528356,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Micro Simulator,336,1166224883.3664463,0.045910461182656105,0.28297979473066814,53541922.238042876,15151282.164406769,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Platform,337,1166224883.3664463,0.030321115047774613,0.27788391564324444,35361238.86013155,9826319.516449412,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Dashboard,338,1166224883.3664463,0.028774031144196917,0.3198661172659909,33556991.11512354,10733744.455123922,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Marketplace,339,1166224883.3664463,0.0349483747613099,0.3388763268316176,40757664.2798555,13811807.561393658,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano SaaS,340,1166224883.3664463,0.038680740330681314,0.2771478999672025,45110441.88067661,12502264.233822064,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Coach,341,1166224883.3664463,0.04133208061932957,0.2755899446645351,48202500.899570175,13284124.555604748,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Assistant,342,1166224883.3664463,0.047135190512583414,0.2276668941330262,54970232.057992816,12514902.002414934,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano App,343,1166224883.3664463,0.04920046051237717,0.3218285827776788,57378801.32262251,18466138.311141603,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Service,344,1166224883.3664463,0.045822000855946086,0.2724361748556607,53438757.60384292,14558650.710629817,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Studio,345,1166224883.3664463,0.045116046480127917,0.2460161125365808,52615456.044242345,12944249.955343844,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Hub,346,1166224883.3664463,0.042858445356925255,0.2210675237583534,49982585.437647365,11049526.393741038,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Exchange,347,1166224883.3664463,0.02921155747887526,0.26685989950395994,34067245.213753544,9091181.63411903,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Network,348,1166224883.3664463,0.029669591544302654,0.2580525673436276,34601415.938284464,8928984.216599021,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Analytics,349,1166224883.3664463,0.04460314234351094,0.23850138382132513,52017294.477338046,12406196.715486497,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Engine,350,1166224883.3664463,0.042358435164637165,0.21105681036674778,49399461.10946415,10426092.695599709,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano API,351,1166224883.3664463,0.042972173225451826,0.318803486424466,50115217.707855284,15976906.128185399,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Toolkit,352,1166224883.3664463,0.032050963265074464,0.30837167347512057,37378630.89559372,11526510.96148308,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano OS,353,1166224883.3664463,0.047454152112352974,0.320106946033179,55342213.01248245,17715426.794143416,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano System,354,1166224883.3664463,0.031713395311908796,0.2726320271420097,36984950.74878484,10083282.096388599,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Portal,355,1166224883.3664463,0.043380726343574164,0.24388918847736854,50591682.5203865,12338764.393601734,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Bot,356,1166224883.3664463,0.0441164822092662,0.24921067138414119,51449739.319039375,12821824.07823685,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Planner,357,1166224883.3664463,0.04417971747156614,0.21302006650260852,51523485.85543977,10975536.383371988,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Tracker,358,1166224883.3664463,0.021331918907317705,0.34965131710547337,24877814.63966908,8698560.65546612,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Optimizer,359,1166224883.3664463,0.046083713697040674,0.3324271255199306,53743973.63142396,17865954.668313213,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Nano Simulator,360,1166224883.3664463,0.04853839842819853,0.2657474464121732,56606688.04571993,15043082.798000561,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Platform,361,1166224883.3664463,0.028605066640404568,0.21950374925268545,33359940.50639524,7322632.016000285,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Dashboard,362,1166224883.3664463,0.03503627400615394,0.23300724807149117,40860174.56642173,9520716.831442663,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Marketplace,363,1166224883.3664463,0.04806652570217959,0.20060047436641687,56056378.330854684,11244936.08443278,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive SaaS,364,1166224883.3664463,0.02429590213229365,0.23697137796251402,28334485.630516753,6714462.103722608,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Coach,365,1166224883.3664463,0.02596870134779585,0.23386676548695656,30285345.70051129,7082735.840632883,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Assistant,366,1166224883.3664463,0.039681428151835355,0.24912681174697238,46277468.91818821,11528958.287307838,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive App,367,1166224883.3664463,0.0384507314571012,0.3335386900469437,44842199.80891239,14956608.583087947,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Service,368,1166224883.3664463,0.038076702965771064,0.30417991869295724,44405998.47523518,13507413.00567662,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Studio,369,1166224883.3664463,0.03096509894664072,0.22396077014340637,36112268.907476544,8087731.556144235,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Hub,370,1166224883.3664463,0.029617521873497185,0.3446423973056162,34540690.992522426,11904186.548255432,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Exchange,371,1166224883.3664463,0.03865434153359411,0.2416266679151023,45079654.946622565,10892446.815514969,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Network,372,1166224883.3664463,0.033527458014863114,0.3253269556146492,39100555.81295716,12720464.785470027,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Analytics,373,1166224883.3664463,0.04005330712117321,0.28409792610937523,46711163.42583068,13270544.655434595,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Engine,374,1166224883.3664463,0.04655488629901523,0.3008659358325185,54293466.844207205,16335054.711674217,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive API,375,1166224883.3664463,0.03928189192373286,0.22846522058161522,45811519.8271687,10466338.982493138,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Toolkit,376,1166224883.3664463,0.023191660490372235,0.3447713175586099,27046691.55045858,9324923.481452927,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive OS,377,1166224883.3664463,0.03796575110301058,0.26235251137196436,44276603.65202804,11616078.163130645,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive System,378,1166224883.3664463,0.037670624627306526,0.2092717941607573,43932419.81232173,9193816.31594817,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Portal,379,1166224883.3664463,0.0446638182171232,0.2324968303346504,52088056.19096466,12110307.962692447,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Bot,380,1166224883.3664463,0.044136380189538416,0.2801567664895416,51472944.83876157,14420493.787721979,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Planner,381,1166224883.3664463,0.028297160409707083,0.2045314922363106,33000852.598412264,6749713.627023788,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Tracker,382,1166224883.3664463,0.044475000659798175,0.226469021220396,51867852.457195744,11746461.778785031,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Optimizer,383,1166224883.3664463,0.021554153469196202,0.31338165962388215,25136990.115675826,7877471.680399612,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Predictive Simulator,384,1166224883.3664463,0.030501296671189365,0.25840010083874754,35571371.152883194,9191645.892877532,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Platform,385,1166224883.3664463,0.02741202761842157,0.32887677180453456,31968588.712131497,10513726.25479269,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Dashboard,386,1166224883.3664463,0.028919885783195962,0.2315288854626536,33727090.42447866,7808795.6558776805,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Marketplace,387,1166224883.3664463,0.02927749179008468,0.23047243627510955,34144139.44815359,7869283.003133033,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime SaaS,388,1166224883.3664463,0.029529656624156225,0.21244043343022598,34438220.3523578,7316070.45822052,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Coach,389,1166224883.3664463,0.02475590087358375,0.26255793250942216,28870947.608926516,7580296.313787592,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Assistant,390,1166224883.3664463,0.04638400566769629,0.2085936120083429,54094181.59987769,11283700.72855373,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime App,391,1166224883.3664463,0.02638024120280092,0.33625185133123947,30765293.719915222,10344886.970070848,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Service,392,1166224883.3664463,0.04670044022479765,0.3019176249943912,54463215.45432633,16443404.659528028,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Studio,393,1166224883.3664463,0.02721420662285714,0.26297158415836785,31737884.944651935,8346161.881731132,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Hub,394,1166224883.3664463,0.02633662983313895,0.2192882763687805,30714433.055417743,6735315.084366853,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Exchange,395,1166224883.3664463,0.031399951835416745,0.28637324076055254,36619405.16697092,10486817.732389186,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Network,396,1166224883.3664463,0.030797980263944157,0.29162368256989546,35917370.941240385,10474355.982113473,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Analytics,397,1166224883.3664463,0.028887642061379164,0.25187757916411857,33689486.993763566,8485626.427270226,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Engine,398,1166224883.3664463,0.04372020774933828,0.3317472096340787,50987594.183228835,16914992.09624095,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime API,399,1166224883.3664463,0.02966102244593156,0.28572737020179145,34591422.44253608,9883716.166045064,-0.20047433980784923
Industrial Production,0.33096554955435464,True,SupplyChain Realtime Toolkit,400,1166224883.3664463,0.02834486851676804,0.20800019625611413,33056490.980005063,6875756.61137952,-0.20047433980784923
